trace_label,question_id,trial_idx,tinker_normalized_score,tinker_points_earned,tinker_points_possible,tinker_final_answer_correct,qwen_normalized_score,qwen_points_earned,qwen_points_possible,qwen_final_answer_correct,llama_normalized_score,llama_points_earned,llama_points_possible,llama_final_answer_correct,nemotron_normalized_score,nemotron_points_earned,nemotron_points_possible,nemotron_final_answer_correct,score_spread
gemma4-31b,bf-77a2cbc3ee,0,0.0000,0.00,29.00,false,0.4138,12.00,29.00,false,1.0000,29.00,29.00,true,0.2069,6.00,29.00,false,1.0000
gemma4-31b,bf-77a2cbc3ee,1,0.0000,0.00,29.00,false,0.2759,8.00,29.00,false,0.1379,4.00,29.00,false,0.0000,0.00,29.00,false,0.2759
gemma4-31b,bf-77a2cbc3ee,2,0.0000,0.00,29.00,false,0.3448,10.00,29.00,false,0.0000,0.00,29.00,false,0.2069,6.00,29.00,false,0.3448
gemma4-31b,bf-80a8d42d12,0,0.0000,0.00,39.00,false,0.1026,4.00,39.00,false,0.1026,4.00,39.00,false,0.1026,4.00,39.00,false,0.1026
gemma4-31b,bf-80a8d42d12,1,0.0000,0.00,39.00,false,0.0000,0.00,39.00,false,0.0000,0.00,39.00,false,0.0000,0.00,39.00,false,0.0000
gemma4-31b,bf-80a8d42d12,2,0.0000,0.00,39.00,false,0.1026,4.00,39.00,false,0.1026,4.00,39.00,false,0.0000,0.00,39.00,false,0.1026
gemma4-31b,bf-80db2fdd07,0,0.0000,0.00,21.00,false,0.0476,1.00,21.00,false,0.0476,1.00,21.00,false,0.0000,0.00,21.00,false,0.0476
gemma4-31b,bf-80db2fdd07,1,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,0.7143,15.00,21.00,true,1.0000
gemma4-31b,bf-80db2fdd07,2,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,0.5238,11.00,21.00,true,1.0000,21.00,21.00,true,1.0000
gemma4-31b,bf-87f9ec55fa,0,0.0000,0.00,49.00,false,0.2041,10.00,49.00,false,0.2449,12.00,49.00,false,0.2857,14.00,49.00,false,0.2857
gemma4-31b,bf-87f9ec55fa,1,0.0000,0.00,49.00,false,0.2857,14.00,49.00,false,0.1224,6.00,49.00,false,0.2245,11.00,49.00,false,0.2857
gemma4-31b,bf-87f9ec55fa,2,0.0000,0.00,49.00,false,0.3265,16.00,49.00,false,0.0000,0.00,49.00,false,0.3061,15.00,49.00,false,0.3265
gemma4-31b,bf-8ccf07aa37,0,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.4545,10.00,22.00,false,0.4545
gemma4-31b,bf-8ccf07aa37,1,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000
gemma4-31b,bf-8ccf07aa37,2,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000
gemma4-31b,bf-8d95e11919,0,0.0000,0.00,38.00,false,0.0263,1.00,38.00,false,0.0263,1.00,38.00,false,0.2895,11.00,38.00,false,0.2895
gemma4-31b,bf-8d95e11919,1,0.0000,0.00,38.00,false,0.0000,0.00,38.00,false,0.0000,0.00,38.00,false,0.0000,0.00,38.00,false,0.0000
gemma4-31b,bf-8d95e11919,2,0.0000,0.00,38.00,false,0.3947,15.00,38.00,false,0.7632,29.00,38.00,false,0.5263,20.00,38.00,false,0.7632
gemma4-31b,bf-9e1fff9250,0,0.1176,4.00,34.00,false,0.1471,5.00,34.00,false,0.1471,5.00,34.00,false,0.1765,6.00,34.00,false,0.0588
gemma4-31b,bf-9e1fff9250,1,0.0000,0.00,34.00,false,0.0000,0.00,34.00,false,0.0000,0.00,34.00,false,0.0000,0.00,34.00,false,0.0000
gemma4-31b,bf-9e1fff9250,2,0.0000,0.00,34.00,false,0.0000,0.00,34.00,false,0.0000,0.00,34.00,false,0.0000,0.00,34.00,false,0.0000
gemma4-31b,bf-9fb74e0fff,0,0.0000,0.00,34.00,false,0.2941,10.00,34.00,false,0.0294,1.00,34.00,false,0.0294,1.00,34.00,false,0.2941
gemma4-31b,bf-9fb74e0fff,1,0.0000,0.00,34.00,false,0.3235,11.00,34.00,false,0.1176,4.00,34.00,false,0.3235,11.00,34.00,false,0.3235
gemma4-31b,bf-9fb74e0fff,2,0.0000,0.00,34.00,false,0.6176,21.00,34.00,false,0.5588,19.00,34.00,false,0.3235,11.00,34.00,false,0.6176
gemma4-31b,bf-a45651184d,0,0.0000,0.00,45.00,false,0.3556,16.00,45.00,false,0.0667,3.00,45.00,false,0.9556,43.00,45.00,false,0.9556
gemma4-31b,bf-a45651184d,1,0.0000,0.00,45.00,false,0.0222,1.00,45.00,false,0.0000,0.00,45.00,false,0.0222,1.00,45.00,false,0.0222
gemma4-31b,bf-a45651184d,2,0.0000,0.00,45.00,false,0.0000,0.00,45.00,false,0.0000,0.00,45.00,false,0.9778,44.00,45.00,false,0.9778
gemma4-31b,bf-a6ecc2c171,0,0.0000,0.00,15.00,false,1.0000,15.00,15.00,true,0.3333,5.00,15.00,true,1.0000,15.00,15.00,true,1.0000
gemma4-31b,bf-a6ecc2c171,1,0.0000,0.00,15.00,false,0.7333,11.00,15.00,true,0.0667,1.00,15.00,true,0.7333,11.00,15.00,true,0.7333
gemma4-31b,bf-a6ecc2c171,2,0.0000,0.00,15.00,false,0.0000,0.00,15.00,false,0.0000,0.00,15.00,false,0.0000,0.00,15.00,false,0.0000
gemma4-31b,bf-a838bf1b8e,0,0.0000,0.00,105.00,false,0.0000,0.00,105.00,false,0.0000,0.00,105.00,false,0.0000,0.00,105.00,false,0.0000
gemma4-31b,bf-a838bf1b8e,1,0.0000,0.00,105.00,false,0.0000,0.00,105.00,false,0.0000,0.00,105.00,false,0.0000,0.00,105.00,false,0.0000
gemma4-31b,bf-a838bf1b8e,2,0.0000,0.00,105.00,false,0.0476,5.00,105.00,false,0.0000,0.00,105.00,false,0.0476,5.00,105.00,false,0.0476
gemma4-31b,bf-a9408e6a52,0,0.0000,0.00,84.00,false,0.7500,63.00,84.00,false,0.0000,0.00,84.00,false,0.5000,42.00,84.00,false,0.7500
gemma4-31b,bf-a9408e6a52,1,0.0000,0.00,84.00,false,0.2143,18.00,84.00,false,0.0000,0.00,84.00,false,0.0000,0.00,84.00,false,0.2143
gemma4-31b,bf-a9408e6a52,2,0.0000,0.00,84.00,false,0.8214,69.00,84.00,false,0.0000,0.00,84.00,false,0.9881,83.00,84.00,false,0.9881
gemma4-31b,bf-aedffb054a,0,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000
gemma4-31b,bf-aedffb054a,1,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000
gemma4-31b,bf-aedffb054a,2,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000
gemma4-31b,bf-b0926059cd,0,0.0000,0.00,91.00,false,0.5055,46.00,91.00,false,1.0000,91.00,91.00,true,0.9560,87.00,91.00,false,1.0000
gemma4-31b,bf-b0926059cd,1,0.0000,0.00,91.00,false,0.0000,0.00,91.00,false,0.0000,0.00,91.00,false,0.0000,0.00,91.00,false,0.0000
gemma4-31b,bf-b0926059cd,2,0.0000,0.00,91.00,false,0.5055,46.00,91.00,false,0.1099,10.00,91.00,true,0.0330,3.00,91.00,false,0.5055
gemma4-31b,bf-b9eac17de3,0,0.0000,0.00,43.00,false,1.0000,43.00,43.00,true,1.0000,43.00,43.00,true,1.0000,43.00,43.00,true,1.0000
gemma4-31b,bf-b9eac17de3,1,0.0000,0.00,43.00,false,1.0000,43.00,43.00,true,1.0000,43.00,43.00,true,1.0000,43.00,43.00,true,1.0000
gemma4-31b,bf-b9eac17de3,2,0.0000,0.00,43.00,false,1.0000,43.00,43.00,true,1.0000,43.00,43.00,true,0.9070,39.00,43.00,true,1.0000
gemma4-31b,bf-bc7e63859f,0,0.0000,0.00,24.00,false,0.3333,8.00,24.00,false,0.0000,0.00,24.00,false,0.3333,8.00,24.00,false,0.3333
gemma4-31b,bf-bc7e63859f,1,0.0000,0.00,24.00,false,0.0833,2.00,24.00,false,0.0417,1.00,24.00,false,0.8750,21.00,24.00,false,0.8750
gemma4-31b,bf-bc7e63859f,2,0.0000,0.00,24.00,false,0.3333,8.00,24.00,false,0.2500,6.00,24.00,false,0.3333,8.00,24.00,false,0.3333
gemma4-31b,bf-c40881c993,0,0.0000,0.00,32.00,false,0.2188,7.00,32.00,false,0.5625,18.00,32.00,false,0.4375,14.00,32.00,false,0.5625
gemma4-31b,bf-c40881c993,1,0.0000,0.00,32.00,false,0.6875,22.00,32.00,false,0.0938,3.00,32.00,false,0.2188,7.00,32.00,false,0.6875
gemma4-31b,bf-c40881c993,2,0.0000,0.00,32.00,false,0.4688,15.00,32.00,false,1.0000,32.00,32.00,true,0.5312,17.00,32.00,false,1.0000
gemma4-31b,bf-c664c596ed,0,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,0.8000,24.00,30.00,true,1.0000,30.00,30.00,true,1.0000
gemma4-31b,bf-c664c596ed,1,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,0.8000,24.00,30.00,true,1.0000,30.00,30.00,true,1.0000
gemma4-31b,bf-c664c596ed,2,0.0000,0.00,30.00,false,0.4333,13.00,30.00,false,0.4000,12.00,30.00,false,0.8667,26.00,30.00,false,0.8667
gemma4-31b,bf-c75541fef6,0,0.0000,0.00,13.00,false,1.0000,13.00,13.00,true,1.0000,13.00,13.00,true,1.0000,13.00,13.00,true,1.0000
gemma4-31b,bf-c75541fef6,1,0.0000,0.00,13.00,false,0.0000,0.00,13.00,false,0.0000,0.00,13.00,false,0.0000,0.00,13.00,false,0.0000
gemma4-31b,bf-c75541fef6,2,0.0000,0.00,13.00,false,1.0000,13.00,13.00,true,0.9231,12.00,13.00,true,0.9231,12.00,13.00,true,1.0000
gemma4-31b,bf-c97cd6fa17,0,0.0000,0.00,32.00,false,0.5312,17.00,32.00,false,0.2188,7.00,32.00,false,0.7188,23.00,32.00,false,0.7188
gemma4-31b,bf-c97cd6fa17,1,0.0000,0.00,32.00,false,0.5312,17.00,32.00,false,0.0312,1.00,32.00,false,0.3438,11.00,32.00,false,0.5312
gemma4-31b,bf-c97cd6fa17,2,0.0625,2.00,32.00,false,0.4062,13.00,32.00,false,0.5938,19.00,32.00,false,0.1875,6.00,32.00,false,0.5312
gemma4-31b,bf-d0e8d00008,0,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,0.7037,19.00,27.00,true,0.9259,25.00,27.00,true,1.0000
gemma4-31b,bf-d0e8d00008,1,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000
gemma4-31b,bf-d0e8d00008,2,0.0000,0.00,27.00,false,0.1111,3.00,27.00,false,0.0370,1.00,27.00,false,0.1111,3.00,27.00,false,0.1111
gemma4-31b,bf-d1228a30ce,0,0.0000,0.00,72.00,false,0.8889,64.00,72.00,false,1.0000,72.00,72.00,true,0.8889,64.00,72.00,false,1.0000
gemma4-31b,bf-d1228a30ce,1,0.0000,0.00,72.00,false,1.0000,72.00,72.00,true,1.0000,72.00,72.00,true,1.0000,72.00,72.00,true,1.0000
gemma4-31b,bf-d1228a30ce,2,0.0000,0.00,72.00,false,1.0000,72.00,72.00,false,0.6667,48.00,72.00,true,1.0000,72.00,72.00,false,1.0000
gemma4-31b,bf-dc4465e435,0,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,0.6667,18.00,27.00,true,0.9630,26.00,27.00,true,1.0000
gemma4-31b,bf-dc4465e435,1,0.0000,0.00,27.00,false,0.0000,0.00,27.00,true,0.1852,5.00,27.00,true,0.1852,5.00,27.00,true,0.1852
gemma4-31b,bf-dc4465e435,2,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,0.8148,22.00,27.00,true,0.3333,9.00,27.00,true,1.0000
gemma4-31b,bf-dd28f22b19,0,0.0000,0.00,20.00,false,1.0000,20.00,20.00,true,1.0000,20.00,20.00,true,0.0500,1.00,20.00,true,1.0000
gemma4-31b,bf-dd28f22b19,1,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000
gemma4-31b,bf-dd28f22b19,2,0.0000,0.00,20.00,false,0.7000,14.00,20.00,true,0.7500,15.00,20.00,true,0.1500,3.00,20.00,false,0.7500
gemma4-31b,bf-de888bed80,0,0.0000,0.00,27.00,false,0.0370,1.00,27.00,false,0.1852,5.00,27.00,false,0.2963,8.00,27.00,false,0.2963
gemma4-31b,bf-de888bed80,1,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000
gemma4-31b,bf-de888bed80,2,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000
gemma4-31b,bf-dfbfada14f,0,0.0000,0.00,70.00,false,0.1571,11.00,70.00,false,0.1143,8.00,70.00,false,0.1143,8.00,70.00,false,0.1571
gemma4-31b,bf-dfbfada14f,1,0.0000,0.00,70.00,false,0.8857,62.00,70.00,false,0.9714,68.00,70.00,false,0.3143,22.00,70.00,false,0.9714
gemma4-31b,bf-dfbfada14f,2,0.0000,0.00,70.00,false,0.1571,11.00,70.00,false,0.1143,8.00,70.00,false,0.1143,8.00,70.00,false,0.1571
gemma4-31b,bf-ea4ca2ff65,0,0.0000,0.00,65.00,false,0.3692,24.00,65.00,false,0.4000,26.00,65.00,true,1.0000,65.00,65.00,false,1.0000
gemma4-31b,bf-ea4ca2ff65,1,0.0000,0.00,65.00,false,0.1231,8.00,65.00,false,0.1077,7.00,65.00,false,0.9538,62.00,65.00,false,0.9538
gemma4-31b,bf-ea4ca2ff65,2,0.0000,0.00,65.00,false,0.1231,8.00,65.00,false,0.0615,4.00,65.00,false,0.3538,23.00,65.00,false,0.3538
gemma4-31b,bf-ec1b0219ac,0,0.0000,0.00,27.00,false,0.1852,5.00,27.00,false,0.0370,1.00,27.00,false,0.1852,5.00,27.00,false,0.1852
gemma4-31b,bf-ec1b0219ac,1,0.0000,0.00,27.00,false,0.0370,1.00,27.00,false,0.0370,1.00,27.00,false,0.0370,1.00,27.00,false,0.0370
gemma4-31b,bf-ec1b0219ac,2,0.0000,0.00,27.00,false,0.0370,1.00,27.00,false,0.0370,1.00,27.00,false,0.1852,5.00,27.00,false,0.1852
gemma4-31b,bf-f6817f623b,0,0.0000,0.00,34.00,false,1.0000,34.00,34.00,true,1.0000,34.00,34.00,true,1.0000,34.00,34.00,true,1.0000
gemma4-31b,bf-f6817f623b,1,0.0000,0.00,34.00,false,0.1471,5.00,34.00,false,0.2647,9.00,34.00,false,0.2059,7.00,34.00,false,0.2647
gemma4-31b,bf-f6817f623b,2,0.0000,0.00,34.00,false,0.3529,12.00,34.00,false,0.3235,11.00,34.00,false,0.3235,11.00,34.00,false,0.3529
gemma4-31b,bf-fc3be3969d,0,0.0000,0.00,41.00,false,0.1220,5.00,41.00,false,0.0732,3.00,41.00,false,0.6585,27.00,41.00,false,0.6585
gemma4-31b,bf-fc3be3969d,1,0.0000,0.00,41.00,false,0.0000,0.00,41.00,false,0.0000,0.00,41.00,false,0.1707,7.00,41.00,false,0.1707
gemma4-31b,bf-fc3be3969d,2,0.0000,0.00,41.00,false,0.0732,3.00,41.00,false,0.0244,1.00,41.00,false,0.0488,2.00,41.00,false,0.0732
gemma4-31b,bf-fcb94dc80c,0,0.0000,0.00,28.00,false,0.1786,5.00,28.00,false,0.1071,3.00,28.00,false,0.1071,3.00,28.00,false,0.1786
gemma4-31b,bf-fcb94dc80c,1,0.0000,0.00,28.00,false,0.1429,4.00,28.00,false,0.1071,3.00,28.00,false,0.1071,3.00,28.00,false,0.1429
gemma4-31b,bf-fcb94dc80c,2,0.0000,0.00,28.00,false,0.1786,5.00,28.00,false,0.1071,3.00,28.00,false,0.0714,2.00,28.00,false,0.1786
gemma4-31b,bf-fdfa344920,0,0.0000,0.00,33.00,false,1.0000,33.00,33.00,true,0.9697,32.00,33.00,true,0.8485,28.00,33.00,true,1.0000
gemma4-31b,bf-fdfa344920,1,0.0000,0.00,33.00,false,0.7576,25.00,33.00,false,0.7879,26.00,33.00,false,0.9394,31.00,33.00,false,0.9394
gemma4-31b,bf-fdfa344920,2,0.0000,0.00,33.00,false,0.3636,12.00,33.00,false,0.2121,7.00,33.00,false,0.4848,16.00,33.00,false,0.4848
glm-51,bf-0a8c20169a,0,0.0000,0.00,24.00,false,0.2500,6.00,24.00,false,0.2500,6.00,24.00,false,0.2500,6.00,24.00,false,0.2500
glm-51,bf-0a8c20169a,1,0.0000,0.00,24.00,false,0.2500,6.00,24.00,false,0.2500,6.00,24.00,false,0.2500,6.00,24.00,false,0.2500
glm-51,bf-0a8c20169a,2,0.0000,0.00,24.00,false,1.0000,24.00,24.00,true,1.0000,24.00,24.00,true,1.0000,24.00,24.00,true,1.0000
glm-51,bf-0e2b33b21b,0,0.0000,0.00,27.00,false,1.0000,27.00,27.00,false,0.7037,19.00,27.00,false,0.0370,1.00,27.00,false,1.0000
glm-51,bf-0e2b33b21b,1,0.0000,0.00,27.00,false,1.0000,27.00,27.00,false,0.4074,11.00,27.00,false,0.3333,9.00,27.00,false,1.0000
glm-51,bf-0e2b33b21b,2,0.0000,0.00,27.00,false,0.4074,11.00,27.00,false,0.4074,11.00,27.00,false,0.4074,11.00,27.00,false,0.4074
glm-51,bf-14e00db503,0,0.0000,0.00,23.00,false,1.0000,23.00,23.00,true,1.0000,23.00,23.00,true,0.9130,21.00,23.00,true,1.0000
glm-51,bf-14e00db503,1,0.0000,0.00,23.00,false,1.0000,23.00,23.00,true,1.0000,23.00,23.00,true,1.0000,23.00,23.00,true,1.0000
glm-51,bf-14e00db503,2,0.0000,0.00,23.00,false,1.0000,23.00,23.00,true,1.0000,23.00,23.00,true,0.9130,21.00,23.00,true,1.0000
glm-51,bf-20474b5540,0,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,0.5333,16.00,30.00,true,0.4667,14.00,30.00,true,1.0000
glm-51,bf-20474b5540,1,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,1.0000,30.00,30.00,true,0.6000,18.00,30.00,true,1.0000
glm-51,bf-20474b5540,2,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,1.0000,30.00,30.00,true,0.8000,24.00,30.00,true,1.0000
glm-51,bf-2c01534176,0,0.0000,0.00,36.00,false,1.0000,36.00,36.00,true,0.6944,25.00,36.00,true,0.8611,31.00,36.00,true,1.0000
glm-51,bf-2c01534176,1,0.0000,0.00,36.00,false,1.0000,36.00,36.00,true,0.7500,27.00,36.00,true,1.0000,36.00,36.00,true,1.0000
glm-51,bf-2c01534176,2,0.0000,0.00,36.00,false,0.5278,19.00,36.00,false,0.2778,10.00,36.00,false,0.2778,10.00,36.00,false,0.5278
glm-51,bf-36d4a10aa8,0,0.0000,0.00,37.00,false,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000
glm-51,bf-36d4a10aa8,1,0.0000,0.00,37.00,false,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000
glm-51,bf-36d4a10aa8,2,0.0000,0.00,37.00,false,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000
glm-51,bf-37f81aef9b,0,0.0000,0.00,27.00,false,0.6296,17.00,27.00,false,0.6296,17.00,27.00,false,0.6296,17.00,27.00,false,0.6296
glm-51,bf-37f81aef9b,1,0.0000,0.00,27.00,false,0.5926,16.00,27.00,false,0.3333,9.00,27.00,false,0.6296,17.00,27.00,false,0.6296
glm-51,bf-37f81aef9b,2,0.0000,0.00,27.00,false,0.5926,16.00,27.00,false,0.5185,14.00,27.00,false,0.0000,0.00,27.00,true,0.5926
glm-51,bf-39bacf8580,0,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,0.8400,21.00,25.00,true,1.0000,25.00,25.00,true,1.0000
glm-51,bf-39bacf8580,1,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,0.5200,13.00,25.00,true,1.0000,25.00,25.00,true,1.0000
glm-51,bf-39bacf8580,2,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000
glm-51,bf-3b698728de,0,0.0000,0.00,36.00,false,0.0833,3.00,36.00,false,0.8889,32.00,36.00,true,0.0000,0.00,36.00,true,0.8889
glm-51,bf-3b698728de,1,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000
glm-51,bf-3b698728de,2,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000
glm-51,bf-472ca86db1,0,0.0000,0.00,65.00,false,0.8308,54.00,65.00,false,1.0000,65.00,65.00,true,0.8615,56.00,65.00,false,1.0000
glm-51,bf-472ca86db1,1,0.0000,0.00,65.00,false,0.7846,51.00,65.00,false,0.8462,55.00,65.00,false,0.7692,50.00,65.00,false,0.8462
glm-51,bf-472ca86db1,2,0.0000,0.00,65.00,false,0.8308,54.00,65.00,false,0.8462,55.00,65.00,false,0.9231,60.00,65.00,false,0.9231
glm-51,bf-50f29af2ed,0,0.0000,0.00,82.00,false,0.4268,35.00,82.00,false,0.4756,39.00,82.00,false,0.4268,35.00,82.00,false,0.4756
glm-51,bf-50f29af2ed,1,0.0000,0.00,82.00,false,0.4390,36.00,82.00,false,0.5000,41.00,82.00,false,1.0000,82.00,82.00,false,1.0000
glm-51,bf-50f29af2ed,2,0.0000,0.00,82.00,false,0.5000,41.00,82.00,false,0.4512,37.00,82.00,false,0.5000,41.00,82.00,false,0.5000
glm-51,bf-51844d71db,0,0.0000,0.00,33.00,false,0.5152,17.00,33.00,false,0.9697,32.00,33.00,false,0.5152,17.00,33.00,false,0.9697
glm-51,bf-51844d71db,1,0.0000,0.00,33.00,false,0.6667,22.00,33.00,false,0.9697,32.00,33.00,false,0.4848,16.00,33.00,false,0.9697
glm-51,bf-51844d71db,2,0.0000,0.00,33.00,false,0.6667,22.00,33.00,false,0.4242,14.00,33.00,false,0.5152,17.00,33.00,false,0.6667
glm-51,bf-55f33faa82,0,0.0000,0.00,72.00,false,0.0000,0.00,72.00,false,1.0000,72.00,72.00,true,1.0000,72.00,72.00,false,1.0000
glm-51,bf-55f33faa82,1,0.0000,0.00,72.00,false,0.0000,0.00,72.00,false,0.0000,0.00,72.00,false,0.9444,68.00,72.00,false,0.9444
glm-51,bf-55f33faa82,2,0.0000,0.00,72.00,false,0.0000,0.00,72.00,false,0.0000,0.00,72.00,false,1.0000,72.00,72.00,false,1.0000
glm-51,bf-5b4cd39939,0,0.0000,0.00,54.00,false,0.1481,8.00,54.00,false,0.0000,0.00,54.00,false,0.1481,8.00,54.00,false,0.1481
glm-51,bf-5b4cd39939,1,0.0000,0.00,54.00,false,0.1296,7.00,54.00,false,1.0000,54.00,54.00,true,0.2037,11.00,54.00,false,1.0000
glm-51,bf-5b4cd39939,2,0.0000,0.00,54.00,false,0.2222,12.00,54.00,false,0.0000,0.00,54.00,false,0.1111,6.00,54.00,false,0.2222
glm-51,bf-66ccc5d04a,0,0.0000,0.00,24.00,false,0.3750,9.00,24.00,false,0.0000,0.00,24.00,false,0.7500,18.00,24.00,false,0.7500
glm-51,bf-66ccc5d04a,1,0.0000,0.00,24.00,false,0.3750,9.00,24.00,false,0.1667,4.00,24.00,false,0.2083,5.00,24.00,false,0.3750
glm-51,bf-66ccc5d04a,2,0.0000,0.00,24.00,false,0.3750,9.00,24.00,false,0.0000,0.00,24.00,false,0.2083,5.00,24.00,false,0.3750
glm-51,bf-6bd9e9e383,0,0.0000,0.00,14.00,false,1.0000,14.00,14.00,true,0.7143,10.00,14.00,true,1.0000,14.00,14.00,true,1.0000
glm-51,bf-6bd9e9e383,1,0.0000,0.00,14.00,false,1.0000,14.00,14.00,true,1.0000,14.00,14.00,true,1.0000,14.00,14.00,true,1.0000
glm-51,bf-6bd9e9e383,2,0.0000,0.00,14.00,false,1.0000,14.00,14.00,true,0.7857,11.00,14.00,true,1.0000,14.00,14.00,true,1.0000
glm-51,bf-6fb17b7f3d,0,0.0000,0.00,30.00,false,0.7667,23.00,30.00,false,0.3667,11.00,30.00,false,0.3667,11.00,30.00,false,0.7667
glm-51,bf-6fb17b7f3d,1,0.0000,0.00,30.00,false,0.7667,23.00,30.00,false,0.0667,2.00,30.00,false,0.3000,9.00,30.00,false,0.7667
glm-51,bf-6fb17b7f3d,2,0.0000,0.00,30.00,false,0.7667,23.00,30.00,false,0.3667,11.00,30.00,false,0.3667,11.00,30.00,false,0.7667
glm-51,bf-712e20a246,0,0.0000,0.00,16.00,false,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000
glm-51,bf-712e20a246,1,0.0000,0.00,16.00,false,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000
glm-51,bf-712e20a246,2,0.0000,0.00,16.00,false,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000
glm-51,bf-77a2cbc3ee,0,0.0000,0.00,29.00,false,0.0000,0.00,29.00,false,0.0000,0.00,29.00,false,0.0345,1.00,29.00,false,0.0345
glm-51,bf-77a2cbc3ee,1,0.0000,0.00,29.00,false,0.6552,19.00,29.00,false,0.0000,0.00,29.00,false,1.0000,29.00,29.00,false,1.0000
glm-51,bf-77a2cbc3ee,2,0.0000,0.00,29.00,false,0.6552,19.00,29.00,false,0.0000,0.00,29.00,false,0.6552,19.00,29.00,false,0.6552
glm-51,bf-80a8d42d12,0,0.0000,0.00,39.00,false,0.7436,29.00,39.00,false,0.7436,29.00,39.00,true,1.0000,39.00,39.00,true,1.0000
glm-51,bf-80a8d42d12,1,0.0000,0.00,39.00,false,0.7436,29.00,39.00,false,0.4872,19.00,39.00,false,1.0000,39.00,39.00,false,1.0000
glm-51,bf-80a8d42d12,2,0.0000,0.00,39.00,false,0.1026,4.00,39.00,false,0.0000,0.00,39.00,false,0.1795,7.00,39.00,false,0.1795
glm-51,bf-80db2fdd07,0,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,0.9048,19.00,21.00,true,1.0000
glm-51,bf-80db2fdd07,1,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,1.0000
glm-51,bf-80db2fdd07,2,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,0.8095,17.00,21.00,true,1.0000
glm-51,bf-87f9ec55fa,0,0.0000,0.00,49.00,false,0.6735,33.00,49.00,false,0.7959,39.00,49.00,true,0.1633,8.00,49.00,false,0.7959
glm-51,bf-87f9ec55fa,1,0.0000,0.00,49.00,false,0.2653,13.00,49.00,false,1.0000,49.00,49.00,true,0.2857,14.00,49.00,false,1.0000
glm-51,bf-87f9ec55fa,2,0.0000,0.00,49.00,false,0.2041,10.00,49.00,false,0.7959,39.00,49.00,true,1.0000,49.00,49.00,false,1.0000
glm-51,bf-8ccf07aa37,0,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,1.0000,22.00,22.00,false,1.0000
